ID,COUNTY_ID,COUNTY,TOTAL_POPULATION,PER_TOTAL_POPULATION,POPU_DENSITY,HH_MEDIAN_AGE,DI_RACE_WH,DI_RACE_AF,DI_RACE_AI_AN,DI_RACE_ASIAN,DI_RACE_NW,DI_RACE_SOM,DI_NOT_HISP,DI_PERC_NOT_HISP,WF_OCCUP_1,WF_OCCUP_2,WF_OCCUP_3,WF_OCCUP_4,WF_OCCUP_5,WF_IND_1,WF_IND_2,WF_IND_3,WF_IND_4,WF_IND_5,WF_IND_6,WF_IND_7,WF_IND_8,WF_IND_9,WF_IND_10,WF_IND_11,WF_IND_12,WF_IND_13,WF_CSW_1,WF_CSW_2,WF_CSW_3,WF_CSW_4,INC_MD_HOUSE,INC_PER_CAP,HH_UD_18,HH_OVR_65,HH_AVG_SIZE,WF_OVR_25,WF_PER_OVR_25,DI_BR_DF,DI_FB,DI_PER_FB,DI_FB_2010,DI_FB_EU,DI_FB_A,DI_FB_AF,DI_FB_OC,DI_FB_LA,DI_FB_NA,DI_NON_ENG,HH_OW_OC,HH_PER_OW_OC,INC_HM_VALUE
0500000US10005,10005,"Sussex County, Delaware",203737,203737,210.6,46.5,165527,25859,862,2202,35,4923,185352,75.1,26335,18312,21513,9979,11642,1848,7376,8636,1825,12961,3942,1072,4734,7164,19517,8852,4874,4980,78.6,14.8,6.5,0.1,53505,27748,16696,39.1,2.56,19116,12.9,101377,13523,6.6,730,1993,1646,112,26,9470,276,19031,78361,62.2,61164
0500000US34037,34037,"Sussex County, New Jersey",146888,146888,287.6,42.8,137249,3001,169,2607,25,1602,136783,88.1,29650,11498,19615,7157,7034,646,5664,7890,2460,9383,3852,1903,5654,8927,16756,5377,3157,3285,79.3,13.9,6.7,0.1,87397,38454,16963,25,2.67,22901,22.5,33650,11238,7.7,342,4704,2342,516,78,3255,343,14273,54248,87.4,45642
0500000US22105,22105,"Tangipahoa Parish, Louisiana",124125,124125,153,34.1,83283,37162,370,887,8,477,119476,64,15173,9628,13297,6755,7381,1381,4820,4930,1355,6979,2398,592,2538,3363,13366,5194,2415,2903,77.7,17.2,5,0,40721,21262,12859,24.3,2.68,10411,13.3,19851,2849,2.3,515,255,794,14,0,1772,14,5855,45027,87.7,30589
0500000US48439,48439,"Tarrant County, Texas",1881469,1881469,2094.7,33.8,1326481,286222,9030,90885,3116,113112,1367729,50.5,325689,143475,234455,80938,117138,10376,61503,102777,29180,105382,66948,18670,72711,94816,177865,81170,48029,32268,82.5,11.9,5.5,0.1,57727,28541,234870,19.1,2.79,241453,20.4,518090,294814,15.7,19887,14668,71649,19861,1650,183879,3107,484266,667362,91.9,408584
0500000US48441,48441,"Taylor County, Texas",133560,133560,143.6,32.2,109677,10165,696,2261,66,7034,103010,66,18244,12810,16175,6637,5942,1738,3999,2752,1459,7681,2602,903,3862,4038,16263,6754,3560,4197,76.8,16.8,6,0.4,44695,23472,13895,25,2.57,13542,16.7,31950,7171,5.4,871,987,1753,1006,39,3259,127,19527,49482,88,29506
0500000US17179,17179,"Tazewell County, Illinois",135872,135872,208.6,40.4,130596,1464,150,1029,17,511,133050,94.6,22479,10727,15565,5204,10145,1003,3931,11707,1714,7258,3112,1007,4144,5052,15184,4952,2841,2215,84.4,10.8,4.7,0.1,57052,28953,15680,27.7,2.45,16426,17.5,21691,2411,1.8,87,704,902,154,4,601,46,3573,54330,94.1,41398
0500000US22109,22109,"Terrebonne Parish, Louisiana",112167,112167,90.8,35.3,79717,21303,6328,1075,65,1292,107272,68.2,11971,7953,12327,7247,8884,6394,3536,4188,1443,6128,3081,498,2321,3213,8430,4528,2921,1701,82.9,11.9,4.9,0.2,49932,23999,12680,23.4,2.8,6494,9,12524,3579,3.2,524,242,878,7,10,2394,48,10067,39635,89.7,28665
0500000US53067,53067,"Thurston County, Washington",259330,259330,349.4,38.4,214795,7439,3648,14897,2343,3543,239180,77.5,46829,20736,28980,10579,10183,1916,7177,6581,2487,13200,4982,1625,6226,10285,24996,10376,5980,21476,61.7,32,6.1,0.2,62286,29909,28983,25.2,2.52,35722,20.1,109816,20540,7.9,1845,3045,10418,519,584,4825,1149,27043,101530,92.2,65854
0500000US18157,18157,"Tippecanoe County, Indiana",178135,178135,345.7,27.9,152528,7761,170,12244,51,1662,164238,79.1,32521,15412,17928,5351,12924,844,3595,13402,1421,9075,2316,993,3632,5841,28943,8328,3632,2114,77.3,18.6,4,0.1,44474,23337,17882,18.2,2.45,19477,19.9,48279,19028,10.7,5381,1663,10748,476,99,5756,286,24418,66921,92.4,35944
0500000US09013,9013,"Tolland County, Connecticut",152251,152251,372.2,38.3,136545,4511,70,5401,8,1696,145094,86.7,33490,12617,18682,7724,7678,641,5249,8853,1844,7890,3107,1541,7121,7048,22929,6471,3477,4020,72.3,21.6,6,0.2,79988,35022,16383,24.9,2.5,19109,19.9,45565,10276,6.7,1345,3666,3950,335,12,1589,724,15139,54444,93.4,40282
0500000US48451,48451,"Tom Green County, Texas",113516,113516,72.4,33.9,97822,4784,482,1376,43,6370,71705,56.5,15436,9907,12222,6266,6356,3936,2835,3557,1240,6327,1550,911,2532,4351,12754,4124,2743,3327,75.5,17.1,7.2,0.2,45114,24443,11535,26.4,2.53,10454,14.6,24714,7373,6.5,284,503,940,48,16,5824,42,25152,42361,90,26573
0500000US36109,36109,"Tompkins County, New York",103179,103179,214,29.8,84180,4566,287,10187,1,983,98473,78.7,25622,8815,8759,3036,3092,859,1676,2843,261,4027,1483,669,1760,4727,22810,4789,1978,1442,78.5,13.6,7.8,0.1,52836,27829,8594,21.8,2.34,12409,21.2,31232,13000,12.6,3792,2648,7831,439,122,1276,684,14278,38340,91.7,21501
0500000US48453,48453,"Travis County, Texas",1092810,1092810,1034.4,32.7,825198,90729,5760,65465,653,72918,724800,50.1,262826,98673,131911,47622,36823,3552,42446,46446,12336,59334,17540,15679,41223,91178,118614,61510,31421,36576,75.8,16.5,7.6,0.1,59620,33943,120409,14.7,2.55,204643,28.6,298644,194152,17.8,17584,12828,49531,6409,970,121294,3120,319061,419496,92.1,216365
0500000US39155,39155,"Trumbull County, Ohio",207596,207596,340.1,43.4,184529,17422,278,997,11,371,204468,87.8,23632,17159,20595,8048,17886,553,4885,17305,2120,10848,4533,1189,3851,6760,20356,7528,3844,3548,82.4,11.9,5.5,0.1,43226,23139,21223,31.7,2.35,17637,12.1,46283,3215,1.5,88,1782,860,106,13,294,160,10294,86565,90.4,61734
0500000US06107,6107,"Tulare County, California",451108,451108,91.7,30.1,365823,7884,5739,14982,507,40340,172086,31.3,39708,31504,36271,38136,25200,32994,8130,13217,7868,19287,7746,1358,6192,10655,34590,11565,7103,10114,76.1,16.6,7.1,0.2,42863,17888,56380,23.4,3.36,23091,8.9,48978,102742,22.8,2903,3238,9097,283,229,89343,552,206351,132706,92.2,75974
0500000US40143,40143,"Tulsa County, Oklahoma",616128,616128,1058.1,35.3,441257,62789,28938,15669,483,20757,545694,64.4,106688,50200,76379,28198,34421,6008,19024,34377,9493,32530,16296,8836,19925,32627,63928,28353,16371,8118,84.3,9.7,5.7,0.2,48926,27995,73492,22.7,2.49,81520,20.4,209187,49267,8,4665,3379,12763,1739,295,30007,1084,71873,243509,89.3,147510
0500000US01125,1125,"Tuscaloosa County, Alabama",198670,198670,147.3,31.6,132211,60376,368,2802,5,1122,192351,63.9,30030,16046,19077,9057,13121,1862,6425,10674,1948,9845,3083,1446,3985,6362,25878,8278,4297,3248,76.4,19.5,4.1,0,46448,23124,19654,22.6,2.77,19971,16.7,44529,6867,3.5,1050,1097,2272,248,13,3113,124,10552,68103,79,43975
0500000US36111,36111,"Ulster County, New York",181598,181598,162.3,42.9,158254,10381,228,3333,26,2765,164757,80.8,33267,15518,20533,7967,8382,909,5603,5608,2098,11365,4210,1784,4464,7381,25060,8097,4430,4658,73.3,19,7.3,0.4,58592,30868,17621,29.8,2.45,20984,16.4,28807,13411,7.4,1145,4276,2955,524,42,5165,449,20697,69388,82.9,48242
0500000US34039,34039,"Union County, New Jersey",545236,545236,5216.1,38,316762,116887,819,25969,347,74418,388144,43.2,95201,45096,65688,20573,37675,337,15355,25938,10283,27645,21819,7030,23321,32131,58317,18691,12461,10905,82.1,13.7,4,0.1,69396,35411,64818,26.3,2.9,72495,19.8,94289,160898,29.5,8437,29477,18806,7203,160,104145,1107,214899,185688,92.6,111028
0500000US37179,37179,"Union County, North Carolina",209387,209387,318.7,36.9,170430,24725,837,3913,68,5900,186968,73.9,36790,14054,25477,9919,10212,1401,8125,12067,3196,11984,3168,2209,8866,10247,19346,7306,5153,3384,81.7,12.1,6.1,0.1,65893,28765,29189,21.2,2.98,30842,23.5,83830,18270,8.7,471,3005,2631,722,69,11396,447,24934,69464,93.4,56274
0500000US49049,49049,"Utah County, Utah",540425,540425,257.8,24.5,495181,3298,2860,7522,4370,13518,481049,83.6,93025,35991,61722,17658,23434,2905,13859,23224,5799,29298,6268,6111,12098,32651,63939,17376,10932,7370,82.7,12.6,4.6,0.1,60830,20973,69847,16.9,3.62,67492,25.7,165391,38752,7.2,3367,3032,5688,646,1583,25720,2083,63858,145469,95.4,97920
0500000US18163,18163,"Vanderburgh County, Indiana",180877,180877,769.7,37.6,155829,16454,425,1845,136,1649,176613,84.8,25964,16238,22434,7106,14165,695,4975,13650,2171,11408,4236,1805,4846,6806,20477,7962,4727,2149,86.9,9.2,3.8,0.1,43067,24426,19822,25.2,2.34,18916,15.7,46020,4620,2.6,694,1062,1934,156,75,1287,106,6676,74365,89.4,47178
0500000US06111,6111,"Ventura County, California",835790,835790,446.7,36.9,649278,15035,5961,58479,1384,70998,491270,47.5,147373,66509,97758,43745,38720,20637,23225,40826,14367,44560,11965,10307,32725,47386,73625,36132,18868,19482,77.3,13.5,9,0.2,77335,33308,90580,27.7,3.07,108296,19.9,161343,190562,22.8,7606,13481,43872,1563,851,127015,3763,298502,267829,94.6,172637
0500000US18167,18167,"Vigo County, Indiana",108264,108264,267.4,35.9,94863,7044,253,2065,6,909,105629,86.2,15128,9330,11138,3855,7811,379,2424,7290,818,5856,1678,709,2016,3707,14073,4395,2024,1893,83.1,13.2,3.7,0.1,41175,21766,10317,25.8,2.48,9036,13,25702,3635,3.4,646,311,2209,254,0,741,120,5484,39769,86,24730
0500000US51810,51810,"Virginia Beach city, Virginia",445623,445623,1758.9,34.9,303547,85459,1387,28921,540,5993,413465,63.6,84893,36738,55780,19674,16703,645,13321,13819,4422,25246,7828,4790,16742,26004,45931,23268,10545,21227,73.9,21.4,4.6,0.2,67001,32477,53176,22.1,2.63,64342,21.8,217684,39553,8.9,2794,6643,20853,2080,170,8908,899,49347,165296,91.9,105999
0500000US12127,12127,"Volusia County, Florida",498981,498981,449.2,46,411057,52132,1927,8396,219,15286,440423,74.2,58972,41798,54877,20025,19841,1973,14206,12569,4265,30579,8354,3627,12812,20572,43748,23170,10173,9465,81.6,11.9,6.3,0.2,41714,23844,40072,37.9,2.47,49225,13.6,268421,37126,7.4,2678,8176,7409,965,180,17527,2869,61741,197092,77.3,139861
0500000US37183,37183,"Wake County, North Carolina",952513,952513,1078.8,35,647615,197691,2949,55523,445,26647,858347,61.4,238367,70768,113993,28226,32144,1821,26353,45159,13952,52243,16076,13188,34134,85010,102410,44928,22584,25640,80.1,15.3,4.6,0,66579,33727,124184,17.5,2.62,192907,31.2,401497,123257,12.9,12410,11835,45170,12608,223,49420,4001,148580,355647,92.4,230730
0500000US55127,55127,"Walworth County, Wisconsin",102920,102920,184.2,38.7,96486,1004,195,858,82,2629,91900,86,15532,9748,12549,5265,9089,1301,3499,10589,1290,6304,2056,818,2220,3848,10553,5926,2181,1598,81.8,11.8,6.2,0.3,53998,27321,11454,26.2,2.51,11388,16.9,35970,6608,6.4,300,1197,726,95,25,4450,115,10581,39846,77.2,27096
0500000US21227,21227,"Warren County, Kentucky",117169,117169,210.1,32.8,96403,10871,389,3277,133,3608,111468,80.9,18260,9770,14228,4270,9458,637,2808,8852,1405,8002,2601,1014,1837,4228,14800,5684,2632,1486,78.7,16.3,4.8,0.1,45209,24012,12768,21.4,2.46,11598,16.2,35867,9741,8.3,1877,2085,3805,380,93,3235,143,11613,44923,92.6,26232
0500000US34041,34041,"Warren County, New Jersey",107624,107624,304.5,42.1,96407,4414,159,2790,9,2357,99331,84.3,18666,9301,13741,5470,5691,653,4022,6150,1118,6577,2889,1398,3257,5880,11783,4172,2258,2712,78.4,15.5,6,0.1,70934,34016,12629,27.3,2.54,14469,19.4,26580,9767,9.1,505,2878,2266,436,7,3979,201,11669,41548,92.1,30525
0500000US39165,39165,"Warren County, Ohio",217623,217623,530,38.2,196081,7718,242,9347,41,1082,212397,88.2,45890,14739,25819,5981,11560,371,4469,18523,2721,12433,3762,2009,8016,12672,22449,8281,4637,3646,84.5,10.4,5,0.1,73177,33421,27756,22.5,2.74,35501,24.6,57888,12213,5.6,1277,1986,7067,499,90,2303,268,15395,77328,94.1,59787
0500000US05143,5143,"Washington County, Arkansas",212238,212238,215.6,31.2,166745,7287,2352,5152,4671,20579,178498,72.7,35261,17484,24610,9034,14431,1499,6239,14722,2563,13630,4633,1539,4781,8824,24514,10059,5047,2770,79.1,14.7,6,0.2,41983,24018,25634,19.2,2.54,21709,17.1,83697,24685,11.6,1792,881,3516,162,3076,16835,215,34640,80457,90.7,44619
0500000US24043,24043,"Washington County, Maryland",148913,148913,322.1,40.4,125480,15490,379,2389,47,700,143169,82.1,22212,12006,17347,6828,9604,928,4871,6010,1699,8934,4484,1458,5432,6740,14508,5063,2942,4928,77.8,17.3,4.7,0.2,56477,27173,16240,27.9,2.52,12826,12.5,47146,7157,4.8,533,1366,2190,717,16,2703,165,9715,55769,91.4,35929
0500000US27163,27163,"Washington County, Minnesota",244103,244103,619.7,38.7,213514,9044,870,12576,110,1788,235233,84.8,57968,18992,30854,8146,12348,1213,6384,18777,3311,13386,5903,2330,12942,13074,28711,10820,5244,6213,82.2,13.4,4.3,0.1,83182,37841,32390,21.9,2.68,44748,27.5,58790,14919,6.1,918,1947,7407,2206,135,2469,755,21346,89898,95.4,72540
0500000US41067,41067,"Washington County, Oregon",547451,547451,731.4,35.9,423536,9730,4353,49411,2580,34280,459801,68.7,116897,41832,65173,19475,25846,4140,13431,46605,8827,30379,9424,5620,20870,34581,53179,22395,11927,7845,84,9.9,6,0.1,65272,31587,67884,21.4,2.65,94255,25.8,213105,90980,16.6,6186,9431,37257,2625,650,38241,2776,119265,203901,94.8,123661
0500000US42125,42125,"Washington County, Pennsylvania",208157,208157,242.5,44,195764,6580,82,1685,0,468,205413,93.1,34009,17191,24424,10353,12978,3087,7709,11298,2612,11908,5409,1741,5740,9501,23675,9258,4200,2817,85.7,9.1,5.1,0.1,55323,29816,20773,31.9,2.43,25816,17.5,31903,3946,1.9,410,1517,1256,339,56,597,181,6669,83644,89.5,63780
0500000US44009,44009,"Washington County, Rhode Island",126609,126609,385.7,42.8,118465,1893,1051,2405,6,1042,123160,91.8,28748,12112,14170,4766,5066,719,3888,5651,1064,7205,2230,763,4325,6319,18069,8713,2558,3358,75.1,17.9,6.8,0.1,72784,36805,12470,29.6,2.43,21740,25.7,44620,5477,4.3,409,2106,1920,206,2,1009,234,7905,49491,79.1,36413
0500000US47179,47179,"Washington County, Tennessee",124798,124798,376.7,39.7,115228,4770,399,1660,20,486,120946,89.8,21692,10310,14608,4386,5859,360,3335,6544,1311,7485,1962,954,3163,4240,17980,5238,2569,1714,76.6,17.5,5.8,0.1,42935,26083,12601,27.6,2.29,15439,18.2,43572,4310,3.5,389,653,1260,603,25,1589,180,5185,52330,90.2,34835
0500000US49053,49053,"Washington County, Utah",144844,144844,56.9,33.8,134475,681,1612,1004,1310,2986,130572,85.4,16998,11052,15276,5434,6456,675,3984,3474,1382,9055,2814,1035,2865,5199,12859,7025,2820,2029,80.9,13.9,5.1,0.2,49498,21771,15567,35.7,2.98,15494,17.4,55707,9205,6.4,267,1181,774,60,704,5769,717,11617,47905,80.1,33084
0500000US55131,55131,"Washington County, Wisconsin",132526,132526,306.2,41.6,127150,1392,150,1483,6,578,128804,93.8,25199,9475,18059,6310,12139,1078,4358,16361,2539,8798,2585,1092,4948,6062,14486,4107,3063,1705,87.2,8.4,4.3,0.1,67650,33173,16043,25.4,2.5,18259,19.9,19891,3558,2.7,214,1308,1150,74,20,953,53,5570,52554,95.3,41002
0500000US32031,32031,"Washoe County, Nevada",429985,429985,66.9,37.5,350364,10202,6771,22461,2518,21408,331314,65.1,67018,43765,53308,15478,22578,2174,13020,14095,6737,23945,10829,3620,12105,22519,39368,33274,10029,10432,79.3,14.8,5.8,0.1,52910,28621,45868,25,2.57,51517,17.9,225803,63374,14.7,2756,5484,16531,983,539,38630,1207,93914,164461,88.6,93950
0500000US26161,26161,"Washtenaw County, Michigan",351454,351454,488.4,33.3,260703,42489,981,28910,74,3401,336491,71.4,88426,28189,34982,7741,14031,907,4904,18975,2652,15959,4859,3501,7790,19417,66582,16419,7190,4214,75.6,19.4,4.8,0.2,60805,34258,34974,20.7,2.44,54494,25,92082,39964,11.4,7286,6759,22904,2238,315,5692,2056,47540,136471,92.1,82742
0500000US55133,55133,"Waukesha County, Wisconsin",392511,392511,709.4,42.7,365554,5121,615,10972,92,3915,375286,89.9,89905,26549,54571,13261,22629,1089,10512,37840,8344,24044,7372,3691,17137,21042,47571,15056,8511,4706,86.8,8.7,4.3,0.1,76319,38151,46289,27.1,2.52,74811,27.4,73814,18861,4.8,1623,5025,8144,535,84,4447,626,26903,153882,95.2,118176
0500000US26163,26163,"Wayne County, Michigan",1790078,1790078,2974.4,37.7,951027,710343,6317,49414,256,31226,1692443,49.8,216702,144031,167576,47318,111304,2015,26510,111564,16236,74369,40575,12354,37658,72101,162689,71797,33961,25102,85.4,10.7,3.8,0.1,41421,22643,189057,26.3,2.65,153745,13.1,288114,141638,7.9,11006,23467,74386,6736,213,29492,7344,214928,667553,81.7,426418
0500000US37191,37191,"Wayne County, North Carolina",124093,124093,221.7,36.7,70426,39063,199,1286,28,9275,111053,54.9,14809,9487,10548,6936,9040,3179,2586,7407,2321,5470,2011,841,1730,2670,11850,4001,3011,3743,74.3,19.9,5.6,0.2,41172,21818,14048,25.4,2.55,9684,11.9,30635,8729,7,770,719,1157,160,0,6634,59,13311,47480,89.5,28781
0500000US39169,39169,"Wayne County, Ohio",114978,114978,206.4,38.7,109889,1913,166,1000,0,375,113076,94.4,15641,8760,11871,5652,11576,2343,3050,12179,1273,6432,2605,563,2194,3167,12250,3834,2507,1103,81.5,10.5,7.7,0.2,49244,23151,12210,27.9,2.61,9580,12.8,18625,2189,1.9,373,387,942,103,62,575,120,11531,42593,92.9,31189
0500000US48479,48479,"Webb County, Texas",259471,259471,74.5,28.1,243573,1003,953,1519,13,10847,11875,3.6,24583,22331,27629,10365,12395,3828,5877,2177,3001,12687,12864,771,3990,7557,24384,7798,4825,7544,72.5,20.6,6.7,0.2,38679,14852,31961,21.8,3.74,17128,12.2,12900,71085,27.4,4430,360,1203,73,0,69386,63,213214,68502,90.7,42848
0500000US49057,49057,"Weber County, Utah",236307,236307,401.4,31.5,206886,2728,1887,2760,536,15204,195576,77.5,34172,17711,27398,11106,17534,1234,7333,16714,2843,12415,3770,1618,5306,10067,22120,8373,4842,11286,76.1,20,3.8,0.1,56216,23430,29404,22.2,2.92,22939,16.1,62425,16976,7.2,866,1270,2039,76,114,13189,288,29218,79860,91.8,56951
0500000US08123,8123,"Weld County, Colorado",265066,265066,63.4,33.7,229905,2872,2390,3496,198,18943,189408,67.1,40986,21412,29996,16198,17146,7073,9953,13228,3741,16114,6524,2162,6893,13551,25671,10397,5544,4887,80.2,13.3,6.4,0.1,58100,25959,32083,20.8,2.8,29121,17.7,97770,22995,8.7,973,1455,2487,610,69,17643,731,45814,92369,94.3,64617
0500000US36119,36119,"Westchester County, New York",962319,962319,2204.7,40.3,640230,137275,3354,53749,60,97366,742594,56.1,211189,87483,102250,31020,29184,891,28731,19113,11015,43748,18619,15049,47384,65244,128736,38164,27473,16959,78.7,14.5,6.7,0.1,83422,48487,112567,29.4,2.73,153211,23.4,116137,242077,25.2,14408,50842,44016,7605,535,136337,2742,298917,342956,92.6,212162
0500000US42129,42129,"Westmoreland County, Pennsylvania",362587,362587,355.4,45.8,344938,8518,488,3194,28,549,358970,94.5,59599,29714,41382,16238,25698,1862,10790,23830,5461,21865,11040,2585,8494,14982,43660,13877,8681,5504,85.1,9.4,5.4,0.1,51593,28654,35892,33.3,2.34,45079,17.1,40091,5250,1.4,475,1796,2409,81,23,619,322,10264,151489,90,115087
0500000US53073,53073,"Whatcom County, Washington",204855,204855,95.5,36.5,176607,1836,5531,8034,510,4317,187591,80.8,33461,19946,22813,10017,10490,3462,6064,10347,2261,11966,3844,1478,5206,9694,23093,10067,4535,4710,75.1,17.5,7.2,0.2,53025,26671,21165,25.9,2.5,28409,21.4,71842,22774,11.1,1257,5247,5633,481,169,5503,5741,23745,79837,87.3,50008
0500000US13313,13313,"Whitfield County, Georgia",103132,103132,353.2,34.6,90077,4239,284,1220,0,4955,69488,61,9697,6482,9985,4184,14121,271,2232,16806,1013,5098,1762,406,1542,3134,5504,3555,1881,1265,86,9.7,4.1,0.2,40081,20124,12383,24.5,2.94,5477,8.5,26214,19025,18.4,894,287,1110,111,21,17301,195,29202,34734,87.3,22364
0500000US48485,48485,"Wichita County, Texas",131802,131802,209.5,33.9,106782,13843,1124,2728,21,3072,108718,67.5,18048,11038,13842,4774,7658,1410,2816,5205,1378,7131,2010,1208,2609,4227,14543,5489,3266,4068,73.4,19.9,6.5,0.2,44854,23006,14151,25.7,2.47,11602,13.9,38425,8991,6.8,1039,1019,2012,555,27,5218,160,16157,47818,85.7,29774
0500000US24045,24045,"Wicomico County, Maryland",100376,100376,263.7,35.3,68961,24399,314,2906,12,1122,95480,65.6,16388,9478,11374,4510,5795,693,3054,4694,1013,5851,2276,582,2189,3584,13005,4998,2437,3169,75.1,20.2,4.7,0,52301,26298,11059,26.3,2.64,10069,16.1,29528,8179,8.1,1428,780,2518,470,12,4280,119,9825,36479,88,23019
0500000US17197,17197,"Will County, Illinois",682108,682108,809.6,36.2,514650,74884,1508,33100,121,40214,572267,66.2,118255,51201,84609,28241,44964,1330,19030,38475,10573,39827,25040,6740,21722,36102,73100,27754,15108,12469,84.7,12,3.2,0.1,76142,30791,88208,21.7,3.02,90344,20.8,97304,80804,11.8,3280,13429,24534,3192,134,38669,846,127297,223379,93.7,182913
0500000US47187,47187,"Williamson County, Tennessee",193921,193921,314.4,38.7,174068,8227,268,6355,14,1684,184993,86.1,51546,9987,23317,3819,5676,683,4524,7560,3484,10021,3149,3121,8999,12641,24493,7586,5021,3063,80.1,10.8,8.9,0.3,91743,42675,27739,21.1,2.84,44608,35.5,94261,12630,6.5,1310,1490,5783,620,255,3883,599,14121,68119,96.1,55153
0500000US48491,48491,"Williamson County, Texas",457218,457218,378,35,377874,28689,1363,23988,335,10976,349136,62.6,100709,32572,56781,17085,16717,2210,14652,24621,6306,28318,6790,4931,16340,31100,46267,17306,11410,13613,78.9,15.1,5.9,0.1,72118,31709,60830,19,2.86,77754,26.4,152876,51727,11.3,3878,4310,17446,2262,150,26358,1201,87840,158283,93.9,107802
0500000US47189,47189,"Wilson County, Tennessee",119584,119584,199.7,39.8,105851,8120,382,1612,72,1799,115404,86.8,19502,8679,17120,5326,6414,518,3880,5728,2370,7938,3305,1299,4622,5591,10883,5316,2676,2915,80.7,11.6,7.6,0.1,60095,28435,13969,25.5,2.7,15055,18.6,41538,4890,4.1,430,808,1418,367,44,2001,252,5494,43817,92.9,34246
0500000US09015,9015,"Windham County, Connecticut",117918,117918,230.9,40.2,107534,2592,349,1427,48,2598,105848,84.5,18718,11791,13705,5966,8148,1088,3488,7535,1739,7748,2646,764,2452,4573,16115,5568,2353,2259,77.2,16.6,5.9,0.3,59218,28044,12751,24.6,2.53,10751,13.4,39246,5926,5,489,1539,1133,370,35,2199,650,14765,44487,90.5,31377
0500000US17201,17201,"Winnebago County, Illinois",292026,292026,575.2,38.9,231858,36171,593,7144,92,7917,258448,71.6,39456,22755,32416,9998,26018,915,5748,28742,3334,14349,7543,2186,6131,10084,30417,10534,6783,3877,84.6,10.7,4.5,0.1,47523,24802,32888,26.7,2.53,26927,13.7,67464,23336,8,1324,4483,6094,584,88,11853,234,35314,113553,90.3,75525
0500000US55139,55139,"Winnebago County, Wisconsin",168413,168413,384.3,37.6,156006,3077,994,3843,47,1333,162220,90.1,25339,14837,21822,6318,17037,868,3459,21013,2128,10442,3587,1470,4159,7047,17044,7446,3725,2965,84.9,11.5,3.5,0.1,51949,27295,17761,23.9,2.33,20564,18.4,29908,5089,3,517,1008,2195,66,21,1549,250,8265,68484,92.8,45154
